address,preseason_external_tx,is_new_account,op_count_season2,funder_wallet_count,has_batch_funder,is_hf_by_80pct,bw_flag,ml_flag,fd_flag,hf_flag,any_flag
0x3d762a86ad9d70b7adc141249194146cbe14216e,0,1,0,0,0,0,0,0,1,0,1
0xbb1a5027643d93de9f11a7eae87d06cc7f6c5f56,1000,0,93,0,0,0,0,0,0,0,0
0xd94365fa3d60c30b7a39b76fa62361d6f49f60bd,0,1,0,0,0,0,0,0,1,0,1
0x51caf8b6b975b5f8fa060d4f3fbc964da4c24e08,0,1,0,0,0,0,0,0,1,0,1
0x0328c8b74fc29943b1c6be6cba3f94119366e9b7,1000,0,11,0,0,0,0,0,0,0,0
0xe631006bb6c774fde23cb213e5abcdd2efd51541,162,0,109,0,0,0,0,0,0,0,0
0x5f6c210051478adc40d62ce6fbf464cd4c5f3e0a,0,1,0,0,0,0,0,0,0,0,0
0x83f6754e6e4a7fcc6d70f8851a099f02f29b59d8,0,1,0,0,0,0,0,0,0,0,0
0x40b9136318d9dd0ec7cfb94688ceb5a2691040ed,1000,0,25,0,0,0,0,0,0,0,0
0xb193b915379cee3e3e474169a8d58d0cea0486ee,1000,0,10,0,0,0,0,0,0,0,0
0x1e81866c8c9b03ce9153e04260c385889d779f59,0,1,0,0,0,0,0,0,0,0,0
0xd77a807efbc8b518863ecdaf122eb09af90719f6,148,0,20,0,0,0,0,0,0,0,0
0x8282be5f22f0c169af7f96756548d4172034face,0,1,0,0,0,0,0,0,0,0,0
0xb6661e98938bcb3133afc3b632e6d602bebc26f3,0,1,0,0,0,0,0,0,0,0,0
0xd86ac74165f26cb77383e0947c182bd2885f527b,1000,0,578,0,0,0,0,0,0,0,0
0xad57c7c66f4f912e6c9b88a7a673e94d1c981272,190,0,22,0,0,0,0,0,0,0,0
0x58dc932a78217e8f26c712425899d261a6a21991,0,1,0,0,0,0,0,0,1,0,1
0xa81606199932d4f9cac41778c52e061a7f153c43,0,1,0,0,0,0,0,0,0,0,0
0x64454bb1d25270fb97996d256e09533c78653d35,0,1,0,7,1,0,1,0,0,0,1
0x724ed6db9664dfd7813be852fbdc6c65cbbea570,720,0,31,0,0,0,0,0,0,0,0
0xac5ec48a5f7df5c395feb8b6db92e21c72b9cfaa,48,0,11,0,0,0,0,0,0,0,0
0xf0f8505989ca1204da6bb2ea93fbabd7b2c6f30f,0,1,0,0,0,0,0,0,0,0,0
0x15e0362b06fefda5895e8fffd05e6cf939b48299,0,1,28,0,0,1,0,0,0,1,1
0x7629d07c02cb103d19a4ed904b3a8d7788d34efd,1000,0,26,0,0,0,0,0,0,0,0
0x709eb29f076699f75db1de286a46520334d63ef5,582,0,32,0,0,0,0,0,0,0,0
0x8fcee4a76408919cfad4bfd8a10e2a33d8ff7520,0,1,0,0,0,0,0,0,0,0,0
0xb391a6e8237661804000e1826d459c02429e8365,0,1,0,0,0,0,0,0,0,0,0
0xfb15e0071e592a7c9873a320c3b6e0e493a3cb06,40,0,368,0,0,1,0,0,0,1,1
0xbde2ddc49a2e6827300faa6afc93d572114a60b1,0,1,0,0,0,0,0,0,0,0,0
0x538af26b164505294287b1c89b22222e58093d78,0,1,0,0,0,0,0,0,0,0,0
0xf19e64b88f2240c453e61d1c8d814a7c2c91e1a5,298,0,794,0,0,0,0,0,0,0,0
0x33e5c45d204f262bb6ea638444756c88050864d3,0,1,0,0,0,0,0,0,0,0,0
0x8093a1c2ce3009e89247837c24e3bce93b60daad,0,1,0,0,0,0,0,0,0,0,0
0x810e01b1788dfe3feefa28e631945e161ea34067,0,1,0,8,1,0,1,0,1,0,1
0x9e5f6e6ab1c50ce899dfb0de402ccacd2b1df042,822,0,10,0,0,0,0,0,0,0,0
0xbaec0715cc8519bb21528a67d72bb7396aaa971b,0,1,0,0,0,0,0,0,0,0,0
0xb874920e865c011bd6acaea430cde4cafb1720df,0,1,0,0,0,0,0,0,0,0,0
0x533270199dd375f662a05a3519e776476d00da2e,0,1,0,0,0,0,0,0,1,0,1
0x220bfdd6b8bb56d5ee69cf4544f6dd28d60e329f,0,1,0,0,0,0,0,0,0,0,0
0x2c441cc701351be600c5e8e5dcf458f4cfba4337,0,1,0,0,0,0,0,0,0,0,0
0x94daea3c9e336a104622ea4bd36448c91eaf09e4,0,1,0,0,0,0,0,0,1,0,1
0xd0d20885f8cac9bd3022442c142b5f153d278523,439,0,63,0,0,0,0,0,0,0,0
0x0ea1496f37f5a945f084dcce266c79421e15f089,0,1,0,0,0,0,0,0,0,0,0
0xe44edfa6564bb2645a65ac0b56b4432c9b0af304,0,1,0,0,0,0,0,0,0,0,0
0x14a71154dbf968d0e01342e76b6c44e8dbd62cbc,814,0,93,0,0,0,0,0,0,0,0
0x2659a21f819de1d34f9acda1d2dd6ad12f3cfac4,37,0,18,0,0,0,0,0,0,0,0
0xa55d1826799897e967a5a56251780681f84e9b02,0,1,0,0,0,0,0,0,0,0,0
0x942248e8cfe1f3636d77eef3f874b460e97708ea,0,1,0,6,1,0,1,0,1,0,1
0xb74e7b3754333f5532540ed68b17040f86508631,0,1,0,0,0,0,0,0,0,0,0
0xab9fde13b45cb60c8c1fc14770969d04e2bbad92,0,1,0,0,0,0,0,0,0,0,0
0x8ad557e25766c99e28e6fe8e3e0fbf87e452b23d,1000,0,11,0,0,0,0,0,0,0,0
0xb10acb1a855e483054a4a5407382b8030860ebae,0,1,0,0,0,0,0,0,0,0,0
0x25dfe94f20d26b14b76a564c660f939282ad5720,0,1,0,0,0,0,0,0,0,0,0
0xb3aaf8b7d8db6fcda42701543aa5374b5730fd17,0,1,0,0,0,0,0,0,0,0,0
0x530485269117e643b4c03a4473c51981459c744e,254,0,17,0,0,0,0,0,0,0,0
0xa643b01b756976b2d65d5f16c13cdea31f16d144,0,1,0,0,0,0,0,0,0,0,0
0x39f7048c822be9dc6eeac073f9b6ce62979f779d,0,1,0,0,0,0,0,0,0,0,0
0xe1fc14625f4fabe31796d4934faee181a42ec712,0,1,0,0,0,0,0,0,0,0,0
0xbd039b3392addf3d3279b1c01e750f2cc5167519,47,0,72,0,0,0,0,0,0,0,0
0xfcfa4369eaa965ac4e36f1dd9fd2852c6542b0f7,0,1,0,0,0,0,0,0,0,0,0
0xe25f4a79ab9d542d630f86b3537f9136349f2d37,0,1,0,0,0,0,0,0,0,0,0
0xd1138c32d1e8398cf81a54c9eb8a16b17205252c,0,1,0,0,0,0,0,0,0,0,0
0xd50765ba640790029b82e3e8acfc70bbe25342fb,0,1,0,0,0,0,0,0,0,0,0
0x0b126048f6b44681e31bb05407c13f9fbaeb0bf5,0,1,0,0,0,0,0,0,0,0,0
0x855418aa9e24dab51c5894f96dab612fe8d52bed,1000,0,12,0,0,0,0,0,0,0,0
0x79b4e8c4a1dc756a58173a589363ae19dd13f2d9,0,1,0,0,0,0,0,0,0,0,0
0x33b1e059628ea3fb1c8c043cc08b118ff37928cd,0,1,0,0,0,0,0,0,0,0,0
0x96b112f5a8329dcc15f53f53f90b010918e67ca6,0,1,0,0,0,0,0,0,0,0,0
0x2823d6e92f9eb283201673aa5a97ec559b5c157c,1000,0,149,0,0,0,0,0,0,0,0
0x40588aeb46e9d876455d906d055ebf2d032e612b,105,0,143,0,0,0,0,0,0,0,0
0xdf36e5163c17eab79d87c395d80fb5895986fbbf,1000,0,39,0,0,0,0,0,0,0,0
0xa7de28aba03895ad0fd83f798aa6fe9681052e96,0,1,0,0,0,0,0,0,0,0,0
0x150c5efae895d9e46e94e5ef5d2244e94a00da8c,0,1,0,0,0,0,0,0,0,0,0
0x4b3e77089c5eb6558b5355eab3bf2ee4156bf2a9,655,0,45,0,0,0,0,0,0,0,0
0x7aee44d7fbb56341ba4b95e624f5ec232f510785,125,0,22,0,0,0,0,0,0,0,0
0x4a6b71be9a0d3d76b760b38f6c50cb4d1c798990,22,0,42,0,0,0,0,0,0,0,0
0xe4c42b3567dccef88d2b4fef27a103078c25bc8d,0,1,0,0,0,0,0,0,0,0,0
0x8c2143e992d42f14f48d883501b97816af01791d,116,0,26,0,0,0,0,0,0,0,0
0xf425cc549dcf8ebee08b97872ba55a4453cd9ca8,247,0,11,0,0,0,0,0,0,0,0
0x7f0e94ac2e86145e7a5ae9bfee935279fdb82d0c,0,1,0,0,0,0,0,0,0,0,0
0x072d55788e0722c71a426c74a6ca3e52ec0fcd61,458,0,16,0,0,0,0,0,0,0,0
0x1fdd8eb2836d7b73642401d522d2964b00a0713c,0,1,0,0,0,0,0,0,0,0,0
0x920d0293513fb99464eb554c3f9d25b9472d3454,51,0,30,0,0,0,0,0,0,0,0
0x52f761a82fe381f539881786c34686fa12620c9b,249,0,18,0,0,0,0,0,0,0,0
0x2dc8c2ec64a5dff670bc4ad3ab2ca6cf0b09a13e,0,1,0,0,0,0,0,0,0,0,0
0x032858eb65a7112e5ca5879066986afa25113d44,79,0,18,0,0,0,0,0,0,0,0
0xe0e3c4c5b1c5f04959334f1aa7b761f26fc77fe0,0,1,0,0,0,0,0,0,0,0,0
0x687b33d71b571c9394290a66d7c1f65704e5223f,0,1,0,0,0,0,0,0,0,0,0
0x0000006f43b26ba724ae3ddb0c55536d64e5f985,810,0,2426,0,0,0,0,0,0,0,0
0x1bfc9a53345ec9abb362eb9d5953e7689ace1cd3,258,0,14,0,0,0,0,0,0,0,0
0x52649c1bcdd9477821b1ef35d064ac55c5afe4fa,2,0,57,0,0,1,0,0,0,1,1
0x32fba228f99278edfdd469764521b7937f9710d8,0,1,0,6,1,0,1,0,0,0,1
0xdef8eedec622a58d6803b7318e46a2e4bd972e7d,0,1,0,0,0,0,0,0,0,0,0
0x9477ac4368f82cbf25ab3c81229e5864fb1022f1,0,1,0,0,0,0,0,0,0,0,0
0x764ef1cda89af77c4458ea1b70fc65c48f3f7954,747,0,10,0,0,0,0,0,0,0,0
0x1784c887b4792bd5ffae15dce82db0bc19f1e573,0,1,0,0,0,0,0,0,0,0,0
0x8db4bf4969b4d8e0fd1fe46889323576fe5b4170,0,1,0,0,0,0,0,0,0,0,0
0x31929e20d3fc56c2eb70d2089ac48cd663c71647,0,1,0,0,0,0,0,0,0,0,0
0xa9707a68120864712aca5b3671aceb010d96430e,0,1,0,0,0,0,0,0,0,0,0
0xdc008b56aa4f43f44f01394cf1bee2d6a19eb699,1000,0,52,0,0,0,0,0,1,0,1
0x3c7f20fad6d86a3f8b725ee4a79489341f0fb20f,0,1,0,0,0,0,0,0,0,0,0
0xc456cc30e16cf9cfb7eaafb95b873aa668548df6,0,1,0,0,0,0,0,0,0,0,0
0xbf9c9cef77d8c4e58b658671136393b23d215cdc,0,1,0,0,0,0,0,0,0,0,0
0x1a49fce89d020dc189979c0d5a52b59a35742fcf,1000,0,241,0,0,0,0,0,0,0,0
0x0983bbf90824011d1e688ca105f24debab227e54,0,1,0,0,0,0,0,0,0,0,0
0xc76e0cfd4c2c6c0749a3d4677579bc7fd4707da6,0,1,0,0,0,0,0,0,0,0,0
0x2d5dadf27d2fea541927799927d6044b502e15bc,0,1,0,0,0,0,0,0,0,0,0
0x50a8abc19fdfa6385f83bf3cc9c39016fe9b3ab5,1000,0,1279,0,0,0,0,0,1,0,1
0x7c7c3575efb39b16023e2d0444a9e43e009feef5,98,0,11,0,0,0,0,0,1,0,1
0x90165f8f1677f8df0e20acddd1aa7092117be1ab,0,1,0,0,0,0,0,0,0,0,0
0x799fe45b8bbc34cc8adbba71fa0140e6981391f9,22,0,10,0,0,0,0,0,0,0,0
0xdff2a6451cf912d0e1d819662e0ea2bb79c6f3f4,101,0,139,0,0,0,0,0,0,0,0
0x5e6867be70015b1d15186f7092e2a2be713dc8e0,0,1,0,0,0,0,0,0,0,0,0
0xe4983450d2cb3398331a3d8e8b8d09f52abddee5,456,0,15,0,0,0,0,0,0,0,0
0x0ae86ca9596b5d1ed58522b755b1d87affa91d64,0,1,0,0,0,0,0,0,0,0,0
0x2137555183ddae424624c099cba676afbc67a158,0,1,0,0,0,0,0,0,0,0,0
0x217d452b93dd9d369d4242c744da5484e59db312,0,1,12,0,0,1,0,0,0,1,1
0x40a40a954ca946e951d12df30ee0b20b510f4668,0,1,735,0,0,1,0,0,1,1,1
0x24751567bf24fd43ddeeee56ba6a05edf1fb9db3,277,0,12,0,0,0,0,0,0,0,0
0xe3d3de8536ef10e8c01650e047e26da323f87e7f,0,1,0,0,0,0,0,0,1,0,1
0x4798c719e79ffa9418bbe8fc7a1f91dde01f4c44,0,1,0,0,0,0,0,0,0,0,0
0x507ee7b710fcb817121ba8cc37ca39336548ae52,0,1,0,0,0,0,0,0,0,0,0
0x060e91861fb07fd6d9442e23d6f9ed63a6f80324,0,1,0,0,0,0,0,0,0,0,0
0x9b76e81c08d2679fac3852cc5aff643e4fcb21cf,85,0,73,0,0,0,0,0,1,0,1
0x752fb3e5c07ddc15cbc9be8633f0729d0061449c,0,1,0,7,1,0,1,0,0,0,1
0x68ffdeab1ea022ddd0bbfd92a32c016b857b1e50,234,0,18,0,0,0,0,0,0,0,0
0x824b486c701e8be00dcfe8a9eede5f052a600fa1,0,1,0,0,0,0,0,0,0,0,0
0xb484cdf5d92a16178cc8f53708a424a40b0d193f,5,0,40,0,0,1,0,0,1,1,1
0x86fff6af1614bc18c72840ff8e6c033dd43bed8a,1000,0,49,0,0,0,0,0,0,0,0
0xa5f92f749ff2a6f24939fb87c60352c0a4c536c1,157,0,17,0,0,0,0,0,0,0,0
0xa7ebac4e672bf77adb521dde57fad4ff6a3c9fcb,0,1,0,0,0,0,0,0,1,0,1
0xe1c71124cf15ca4b36489ebf7b8851f3cc3800a0,0,1,0,0,0,0,0,0,0,0,0
0x41c4332c16ba2b847614299e1b6686e93e0b228d,0,1,0,0,0,0,0,0,0,0,0
0x992fa1f4459042e59734c4e38bec152ff119ecdb,0,1,0,0,0,0,0,0,0,0,0
0x514c8810c36471df25da7516e720caa573317cca,0,1,0,0,0,0,0,0,0,0,0
0x8c60f72379b622ab5191c6f63f756483d7e34844,0,1,0,11,1,0,1,0,0,0,1
0x4f197514394b90b27baf5b7209e82c4a47ba0236,0,1,0,0,0,0,0,0,0,0,0
0x3f6a63b09c82a395e594538ee96e84b0686fef81,823,0,60,0,0,0,0,0,0,0,0
0xc7cf9b423e06a1cba4cfd7bba8785884f560db1f,0,1,0,0,0,0,0,0,0,0,0
0x9335fea7da23b38c0d0dc8cd5722ae0b8fb1647e,0,1,0,0,0,0,0,0,0,0,0
0xb09cc29c99cd6c77a48605f759afd1323553108e,0,1,0,0,0,0,0,0,0,0,0
0x38a93cc8e0147170b44cf27bd67836ff3fbdee48,948,0,15,0,0,0,0,0,0,0,0
0x1236337b6bc9133601342aaced1efe7710246adc,511,0,13,0,0,0,0,0,0,0,0
0x81ea6ad8f91a4c16c250a55d77729438bab138ba,0,1,0,0,0,0,0,0,0,0,0
0x6f29d4303463a9c9eb7bd99f6f079b1dda7f24ac,0,1,0,0,0,0,0,0,0,0,0
0x8222f50e4e01f519da7da1cbcdb3355efb8f9f0f,0,1,0,0,0,0,0,0,1,0,1
0x3980b9a7b5ff3b04369c59f1ff9f12b27b43380f,0,1,0,0,0,0,0,0,0,0,0
0xbae2141f1ef2c4fae178ece076704f6fbb5ba8c1,0,1,0,0,0,0,0,0,0,0,0
0xac8ebeb5f3a0187d49e85d304547609387512eb2,0,1,0,0,0,0,0,0,0,0,0
0xf50ce7f06d8e9f4e4006f38559fda912ebf23f66,548,0,20,0,0,0,0,0,0,0,0
0x26ee4d3dfa534b0398fcb974c53c73ffa30fcdbf,208,0,38,0,0,0,0,0,0,0,0
0x78e44f0a23a0448171be5f1c2a00d446432beb8e,680,0,28,0,0,0,0,0,0,0,0
0xdf6feebbeacfb476b313a7cee165e578a85d4451,0,1,0,0,0,0,0,0,0,0,0
0x7686d61bea449b0a95d68da65140d5a71763a94b,424,0,22,0,0,0,0,0,0,0,0
0xfd9d70be6baa4afdbdecd548986e0675a940fdb8,0,1,0,0,0,0,0,0,0,0,0
0xdf09092bae5c265e404e0a8ce01ebf341481f531,0,1,0,0,0,0,0,0,0,0,0
0x19900bbabaf285d03487a3e5185548ca9f620a21,689,0,46,0,0,0,0,0,0,0,0
0x8634dcd5f61eb2759f5b11bc5126bbd5327cfcd4,12,0,119,0,0,1,0,0,0,1,1
0x3a4b651f3f23a1b60cc2f52bb5abeb2eaf9a4121,0,1,0,0,0,0,0,0,0,0,0
0xb0f617e47d91bd1277c49ecd431ad971c19a7da8,0,1,0,0,0,0,0,0,0,0,0
0xa5435af060b0c3e55196cf143738f536268235ec,0,1,0,0,0,0,0,0,0,0,0
0x45fffaa67cc5749cdbca31b2c656e3f5f5981d17,0,1,58,0,0,1,0,0,0,1,1
0x1ef39974aca60f8061848883014c1fba8e36bb71,942,0,34,0,0,0,0,0,0,0,0
0x690892db2fa439a703115d36e4205088e0c55d1a,141,0,67,0,0,0,0,0,0,0,0
0x493a68d612f2298171de01b1f4366be2a2f3a049,0,1,0,0,0,0,0,0,0,0,0
0x38bac213bfc171cad01d72ec5b8bfa99c4fe5792,0,1,0,0,0,0,0,0,0,0,0
0xa81060f9f7593f7e632cd8429f817cd28edd4dba,336,0,10,0,0,0,0,0,0,0,0
0x067c0487d514959342f1dcf84c66ffc360c8f4f0,435,0,33,0,0,0,0,0,0,0,0
0x5d6ec097bf6ffcb22e0d11a2885add9c7e653515,0,1,0,0,0,0,0,0,1,0,1
0xa107f8656f8bb7b5f4928f6e3bf22b7e97a9347b,864,0,12,0,0,0,0,0,0,0,0
0xaba52f1a3a01d93a0a6263edf8078531759fb463,0,1,0,0,0,0,0,0,0,0,0
0x2f0830b9cc296e5baef35381a78e77f42a1fe4ad,1000,0,306,0,0,0,0,0,0,0,0
0x415079855904da1bddadf203e173cad33376d5e6,0,1,0,0,0,0,0,0,0,0,0
0x851e55f10660c888c41f4cda199e2096710696a3,645,0,47,0,0,0,0,0,0,0,0
0x3ddc31e98999002ac2422329f41409812915e50d,0,1,0,0,0,0,0,0,0,0,0
0x6bfb0ffb9555ecf503e5b2278fa533769f27f32b,319,0,26,0,0,0,0,0,0,0,0
0xd4b90ccb881a21cee60ae5d3dc205e9b2d39bb5a,8,0,10,0,0,0,0,0,0,0,0
0xa5995475c19bcddf7cc793e708938623f17b4fc3,367,0,33,0,0,0,0,0,0,0,0
0x503f7e67a5713f49190ce2c58ff8912c64ddb109,0,1,0,0,0,0,0,0,0,0,0
0x0dddee6d6d18892315ce510577e09b7fb49d85ca,0,1,0,0,0,0,0,0,0,0,0
0xb8b80a6d361c94dc6918a4a283e59fa04dbc6263,0,1,0,0,0,0,0,0,0,0,0
0xbbc22d9ccd79bead9a8ca94fd0e20026c6ffc096,550,0,41,0,0,0,0,0,0,0,0
0xe4308cf080eabbfa15492b7b1bfa7d9fe35246c2,0,1,0,0,0,0,0,0,0,0,0
0x4c0ceac9632084d500a9c26b542ef58baec72313,0,1,0,0,0,0,0,0,0,0,0
0x0503b5c16e2889fc5f0d762b8d3e155836f1aa17,0,1,0,0,0,0,0,0,1,0,1
0x0ae3d5949202165584a270cbac7a733b0307a766,1000,0,46,10,1,0,1,0,0,0,1
0x9f3217acae811976b6d863d469823544eed11d72,784,0,278,0,0,0,0,0,0,0,0
0xadce3263b83c5d34ed04774a973d3ab5b56dec58,1000,0,91,0,0,0,0,0,0,0,0
0xac3c837d67b4f638c0abbf711327cfd33149cf3d,1000,0,615,0,0,0,0,0,0,0,0
0xb22f534191c5df8170848ea657a8546540b29760,0,1,0,0,0,0,0,0,0,0,0
0x5214249e9c1baf1a5034b2d3ffe7a62853cd1976,22,0,187,0,0,1,0,0,0,1,1
0xb19b607d5fc4ac3266d47e0ca980ba9095ef0883,1000,0,20,0,0,0,0,0,0,0,0
0xa36b368523e9cf66c44aaf2dc34c170f78b92683,0,1,0,0,0,0,0,0,0,0,0
0xe5c1ed92f0f310edabac33a3bb146a33bd74051d,0,1,0,0,0,0,0,0,0,0,0
0x95e08195f29a8652ae2e56fff0023bc712752ad9,12,0,172,0,0,1,0,0,0,1,1
0x307da7dde7f7983e0660d681a98ae6eb3015282e,0,1,0,0,0,0,0,0,1,0,1
0x3f47a30180c6fd23c8fcf5a062a08b66ae1c9192,1000,0,114,0,0,0,0,0,0,0,0
0xffff62b3205a28f443fa11cb781a5d63306bd50c,147,0,55,0,0,0,0,0,0,0,0
0x3dace3ece6ffccd1a8fbaf70b921f5c96b356ddc,0,1,0,0,0,0,0,0,0,0,0
0x08fc9477fe3819126b941ca3fdf9fccf6c801f66,0,1,0,0,0,0,0,0,0,0,0
0x99329a9d73f7136ee28e344bd85132eeafae3fdc,0,1,0,0,0,0,0,0,0,0,0
0x11da290e2ed097cf7614c5ce17b437afe765489b,818,0,93,0,0,0,0,0,0,0,0
0xf1af5442efd5cb058e05f9ca78e4d32a75c82dfd,0,1,0,0,0,0,0,0,0,0,0
0xdccf440e0e580cd51c25aeaef2e55802c0e6f7cd,343,0,52,0,0,0,0,0,0,0,0
0xe31235bc3880eb1fbb4c53fd7d882d2f5cbe56f3,0,1,71,0,0,1,0,0,0,1,1
0x451a63c803787464740e60e8559e42dec2f8010f,829,0,21,0,0,0,0,0,0,0,0
0x11c5badd7789ba0bed3f5ec94ea84f33f254c341,0,1,0,0,0,0,0,0,0,0,0
0xc557920459819d60389d32053caea3eab350fb29,0,1,0,0,0,0,0,0,1,0,1
0x2a9ca6ea97231ccfaed8dd4ed9dbc22e61e701bf,0,1,0,0,0,0,0,0,0,0,0
0xf235ed127bd468dedd09cb10eb824446c67b5ccc,218,0,20,0,0,0,0,0,0,0,0
0x123743121254cbc9a33bde9221e8bb5b4742550e,0,1,0,0,0,0,0,0,0,0,0
0x7a272ea947d5d1e069c4f7f094fcc32ce8601542,0,1,0,0,0,0,0,0,0,0,0
0xdde05da1122494c9af1694b377adbb43b47582c9,1000,0,53,0,0,0,0,0,0,0,0
0x54ccbb5c380f2543bf210bebb0784878784868f7,0,1,0,0,0,0,0,0,0,0,0
0x3b8d244198d6e31af5dcfaa1e51a920081fa7ead,0,1,0,0,0,0,0,0,0,0,0
0x4e7de0493fd87269d39e023c3182f329651fe32d,6,0,78,0,0,1,0,0,0,1,1
0xc7310bf59086e9d3dd1ed775927fe84af449bf7f,773,0,21,0,0,0,0,0,0,0,0
0x3922e9fa1ca107d979bc791bdd2462b1fdeed386,0,1,0,0,0,0,0,0,1,0,1
0x3cb3661411a5679b852e89d57132849d474e234c,621,0,51,0,0,0,0,0,0,0,0
0x0bed7b6502705214325abfe22946d49803636f4d,0,1,0,0,0,0,0,0,0,0,0
0x24970b51dd29dc2dfa264cd51c41998c68e3d7e6,0,1,0,0,0,0,0,0,0,0,0
0x56687de82b81fd8c09465355c2eba84a397ca248,0,1,19,0,0,1,0,0,0,1,1
0x8e3b24a6cfb4a6aee354ad2287fadff5ac036756,0,1,0,0,0,0,0,0,0,0,0
0xc777eca0007ae7bb98d2989466bf1363163c3a5f,19,0,29,0,0,0,0,0,0,0,0
0x0118a96a762e9abc12e708381a46e824aedc9f07,0,1,0,0,0,0,0,0,0,0,0
0xbda77851639db4dbd7b006e50227e931330e6b6b,0,1,0,0,0,0,0,0,0,0,0
0x051d7129a5579503ec9554290ee7b765814ab1d1,846,0,39,0,0,0,0,0,0,0,0
0x24e1374ab087d0d616001bf20ece8aac4f0d23a8,993,0,15,0,0,0,0,0,0,0,0
0x8137205a7b3f24acbaa633c961a02aab93c224e0,0,1,0,13,1,0,1,0,1,0,1
0x7e30d9f3d1080e8db740e80d8a794fe53c4cdf7b,0,1,0,0,0,0,0,0,0,0,0
0x8113c447dabddd03bc693996e5325cb84c8edc78,277,0,23,61,1,0,1,0,0,0,1
0x435179b238e4dc7033fa758130d8bf257f11ca56,124,0,16,0,0,0,0,0,0,0,0
0x1c9d540818b79c5c366757eb591e688272d8953b,1000,0,50,0,0,0,0,0,0,0,0
0xebf6959a95ba5b48a0d233438fe3ff05c1b9b840,129,0,185,0,0,0,0,0,0,0,0
0xfa1a8aa0c4bf2cd35ef489eb038d547878c0b28e,0,1,0,5,1,0,1,0,0,0,1
0xb6164af04291d3aa4051ee78943618318e3f5cef,1000,0,67,0,0,0,0,0,0,0,0
0xc87437b1b17a749a7d1fa62ce17392babc6940be,0,1,0,0,0,0,0,0,0,0,0
0xae00f086ef0b8280575618b88b30ec8a9fcca065,0,1,0,0,0,0,0,0,0,0,0
0xc8047f32e0e74004a774ba8ec9bdb442f8d9e2ab,0,1,0,0,0,0,0,0,0,0,0
0x2fe6c1092dc48fd6b5462c3b3449612e645937ef,0,1,0,0,0,0,0,0,0,0,0
0x5eb585de6ae4f3a049da92cbd9783cf9e90c2bfb,378,0,117,0,0,0,0,0,0,0,0
0x0ee5c40a7c80e4ef7e065db32e08f71fc7e9a4a2,249,0,17,0,0,0,0,0,0,0,0
0xeed289a3098b7fbecd2bb377c4b322955af49784,0,1,0,0,0,0,0,0,0,0,0
0x5bbd2ccec0fb2686aafe040ef5d2ecd1d8c31ba8,21,0,29,0,0,0,0,0,0,0,0
0xb021bbe1a08488130f6bf0efda1d74d1c1e7c638,0,1,0,0,0,0,0,0,1,0,1
0xbb16101e9ccb40c3aeb275a52f04c869de31f9b7,0,1,0,0,0,0,0,0,0,0,0
0x1bf2b761a373951dce3f24466270147016b4e02d,200,0,38,0,0,0,0,0,0,0,0
0xc5059c35c306e21d6609fac9bc45a1b76d1af3d4,525,0,27,0,0,0,0,0,0,0,0
0xe0817efd3631d9805a928f1184302b52c523fb7d,0,1,0,0,0,0,0,0,1,0,1
0x2448ade8a1df853164a26c22861d5802f3c8f7b0,0,1,0,0,0,0,0,0,1,0,1
0x008602f9d001270e63c220c698bb084a12a5f55a,0,1,0,0,0,0,0,0,0,0,0
0x6407b309349e843eb69b696345cf671d53dd47cc,0,1,0,0,0,0,0,0,0,0,0
0x0231350c4d89d1fb085665e2b85c6b1949100000,0,1,0,0,0,0,0,0,1,0,1
0x16674bf5224c08c4e053ff456af730e74afb027a,0,1,0,0,0,0,0,0,0,0,0
0x30a67598d6bd1c1d5fac50f2d35c9e2be4d90f2d,0,1,0,0,0,0,0,0,1,0,1
0xa48691388065f174b7ec445a1ac1fce2d0718c91,72,0,19,0,0,0,0,0,0,0,0
0x16a0edf95c600b9ff5982f79284bff3a5cf2d7f7,0,1,0,0,0,0,0,0,0,0,0
0x1e60ea5200012eeab20585ee930373b779291c00,1000,0,21,0,0,0,0,0,0,0,0
0x742357b411133f6be0035da980630c819741c081,0,1,0,0,0,0,0,0,0,0,0
0xe00b65b27a4f6f147359295c14ac899e57d46990,0,1,0,0,0,0,0,0,1,0,1
0xeb37b3840d5731fb27dbe047e1f8b0a263418181,0,1,0,0,0,0,0,0,0,0,0
0xa75a9adde2c66879970eb98c02cc1ed0af01533f,0,1,0,0,0,0,0,0,0,0,0
0x15b17a31152b323798a1199adab90def782fd84a,0,1,0,0,0,0,0,0,0,0,0
0xf79deb4e9f0f678945e66c3cf4080515c4f6690c,0,1,0,0,0,0,0,0,0,0,0
0x963966c7e65678b9f5440507baccfb5ced8dec65,682,0,22,0,0,0,0,0,0,0,0
0xf202be18d1bdcab2e025e4487ebe92fb9cc75c91,0,1,0,0,0,0,0,0,0,0,0
0xe4f2987f94791d187b65908927401bf7b4c2ec11,0,1,0,0,0,0,0,0,0,0,0
0x8a233d702c34deb7e38b5f152ef4bf23da89ac97,166,0,23,0,0,0,0,0,0,0,0
0xb8b1ed5e217e6c23a3fba3f814ed5f16cf0fa239,0,1,0,0,0,0,0,0,0,0,0
0x41b18fd6d31d3d4b1bca6ecfda474fd8a23f90e4,1000,0,21,0,0,0,0,0,0,0,0
0x440d6f699bdfd9994240f8cdbe24b508ceb1e729,233,0,29,0,0,0,0,0,0,0,0
